text,label
i still had feelings for him so he broke up with me,0
i feel the dull ache of working out and doing it well,0
i can feel it but i dont believe it will be tragic,0
i get the feeling im being ignored,0
i must state for the record that i can say with certainty that i have no regrets for marrying him nor do i feel that i missed god in any way,0
i was so caught up in feeling like an isolated mental case on the top of a mountain that i wasnt even registering the blessings coming my way and the people that were bringing them,0
i hate myself and feel useless,0
i did leave school feeling defeated on more than one occasion,0
watching am they had a programme on the starving refugees their plight was a source of sadness for me,0
i feel so sentimental knowing this is just a blip on our family timeline,0
i was really feeling horrible so i decided i needed to go and talk to my oncologist,0
i feel totally submissive and totally under control,0
i find it hard to continue to keep writing this post now that i think about it because it makes me feel foolish,0
im feeling guilty about is for not doing much for giving so many excuses for everything,0
i feel heartbroken for them,0
i might get annoying by asking if theres something i can do that just means i feel ignored or bored,0
im feeling a bit foolish because my precious rug is no longer covering the floor in our salon,0
i am feeling guilty,0
ive been feeling doomed its a gift really,0
